fixture,config,c,status,nchol,c_mu,resid,e_1e,e_hf,e_x,e_hartree,e_rpa,de_hf,de_x,de_hartree,de_rpa,ref,sel_impl
paw,f050_mbare,4,ok,128,8.0,0.08586034366576015,2.4247791874229723,-1.4862456484042512,-2.0544686237929852,0.568222975388734,-0.195936734666869,0.07664151775592454,0.15252364801896512,-0.07588213026304058,0.03367308848759465,thc_ref,chol_metric_impl
paw,f050_mbare,6,ok,192,12.0,0.003530822279167066,2.4247791874229723,-1.5747548439841954,-2.182577387472758,0.6078225434885627,-0.22460198646151316,-0.011867677824019651,0.024414884339192255,-0.03628256216321191,0.00500783669295049,thc_ref,chol_metric_impl
paw,f050_mbare,8,ok,256,16.0,0.0003023318162881997,2.4247791874229723,-1.5651827863441077,-2.197750812550327,0.6325680262062194,-0.22758313516207626,-0.0022956201839319235,0.00924145926162323,-0.011537079445555154,0.0020266879923873937,thc_ref,chol_metric_impl
paw,f050_mbare,10,ok,320,20.0,2.3866613681360233e-05,2.4247791874229883,-1.5641500596106899,-2.203498288810528,0.6393482291998382,-0.22912081227734027,-0.0012628934505141132,0.0034939830014222295,-0.004756876451936343,0.0004890108771233859,thc_ref,chol_metric_impl
paw,f050_mbare,12,ok,342,21.375,9.567331124419959e-06,2.4247791874229185,-1.5638067785495964,-2.2061253002944707,0.6423185217448744,-0.22949145136161572,-0.000919612389420621,0.0008669715174796089,-0.0017865839069002298,0.0001183717928479322,thc_ref,chol_metric_impl
paw,matten,4,ok,128,8.0,0.09061366779953436,2.4247791874229723,-1.485876482297484,-2.029094810368587,0.5432183280711032,-0.19563200376060952,0.07701068386269183,0.17789746144336327,-0.10088677758067144,0.033977819393854136,thc_ref,chol_metric_impl
paw,matten,6,ok,192,12.0,0.005057100034225234,2.424779187422967,-1.5553136330005253,-2.153040618467592,0.5977269854670668,-0.22181490511142077,0.007573533159650481,0.05395165334435825,-0.04637812018470777,0.007794918043042887,thc_ref,chol_metric_impl
paw,matten,8,ok,256,16.0,0.0003970129272871675,2.4247791874229723,-1.562887999173877,-2.199055348261346,0.6361673490874689,-0.22769371666799706,-8.330137013512484e-07,0.00793692355060438,-0.007937756564305731,0.00191610648646659,thc_ref,chol_metric_impl
paw,matten,10,ok,320,20.0,3.374451495647998e-05,2.424779187422942,-1.5629937467783768,-2.2048307000801004,0.6418369533017236,-0.22930143517984466,-0.00010658061820101317,0.0021615717318499428,-0.002268152350050956,0.0003083879746189899,thc_ref,chol_metric_impl
paw,matten,12,ok,349,21.8125,9.96589031812054e-06,2.4247791874229936,-1.5637159683427324,-2.206884053037901,0.6431680846951684,-0.2295040145383078,-0.0008288021825566538,0.00010821877404953995,-0.0009370209566061938,0.00010580861615586135,thc_ref,chol_metric_impl
paw,mbare,4,ok,128,8.0,0.09061366779951394,2.424779187422938,-1.4954826494795614,-2.0396934279141763,0.5442107784346149,-0.19622100074877355,0.06740451668061431,0.16729884389777405,-0.09989432721715974,0.033388822405690105,thc_ref,chol_metric_impl
paw,mbare,6,ok,192,12.0,0.005057100034204354,2.4247791874229723,-1.5582062464058961,-2.1477137674170446,0.5895075210111484,-0.22092321915895424,0.004680919754279644,0.059278504394905784,-0.05459758464062614,0.008686603995509412,thc_ref,chol_metric_impl
paw,mbare,8,ok,256,16.0,0.00039701292727379223,2.4247791874229723,-1.5670490774851604,-2.199160398516713,0.6321113210315525,-0.2276462162733572,-0.004161911324984668,0.00783187329523738,-0.011993784620222048,0.0019636068811064444,thc_ref,chol_metric_impl
paw,mbare,10,ok,320,20.0,3.3744514947052875e-05,2.4247791874229723,-1.562794906887379,-2.205068794970199,0.6422738880828198,-0.22926225872864733,9.22592727967686e-05,0.0019234768417515369,-0.0018312175689547683,0.0003475644258163213,thc_ref,chol_metric_impl
paw,mbare,12,ok,349,21.8125,9.965890322295027e-06,2.4247791874229763,-1.5628134520371653,-2.206895795215913,0.6440823431787477,-0.22950677387961113,7.371412301049318e-05,9.647659603739811e-05,-2.2762473026904928e-05,0.00010304927485252358,thc_ref,chol_metric_impl
paw,mbare_s3,4,ok,192,12.0,0.00505710003419703,2.4247791874229723,-1.5327834353379366,-2.099549587604054,0.5667661522661174,-0.20589431049918105,0.03010373082223916,0.10744268420789638,-0.07733895338565722,0.0237155126552826,thc_ref,chol_metric_impl
paw,mbare_s3,6,ok,288,18.0,9.065072595320985e-05,2.4247791874229723,-1.5614877313919575,-2.1761617943565468,0.6146740629645893,-0.22564443430263,0.001399434768218244,0.03083047745540357,-0.029431042687185327,0.0039653888518336455,thc_ref,chol_metric_impl
paw,mbare_s3,8,ok,349,21.8125,9.965890344441718e-06,2.4247791874229723,-1.5631553654192176,-2.1987062725720303,0.6355509071528127,-0.22847282240693678,-0.00026819925904186803,0.008285999239920017,-0.008554198498961885,0.0011370007475268729,thc_ref,chol_metric_impl
paw,mbare_s3,10,ok,349,21.8125,9.965890346166445e-06,2.4247791874229936,-1.5630005693763436,-2.204072010441927,0.6410714410655833,-0.22925917251111994,-0.00011340321616781779,0.002920261370023436,-0.0030336645861912537,0.00035065064334371954,thc_ref,chol_metric_impl
paw,mbare_s3,12,ok,349,21.8125,9.96589033742927e-06,2.4247791874230025,-1.5628134520371806,-2.2068957952159316,0.644082343178751,-0.229506773879613,7.37141229951721e-05,9.647659601874636e-05,-2.276247302357426e-05,0.00010304927485066395,thc_ref,chol_metric_impl
paw,thc_ref,,ok,320,20.0,3.374451495217837e-05,2.4247791874229723,-1.5628871661601758,-2.2069922718119503,0.6441051056517746,-0.22960982315446365,,,,,,chol_metric_impl
