 -1.5000E-01 -7.2836E-01 -7.2860E-01 -6.2950E-01 -6.2967E-01
 -1.0000E-01 -7.8536E-01 -7.8565E-01 -6.6575E-01 -6.6593E-01
 -5.0000E-02 -8.4416E-01 -8.4451E-01 -7.0110E-01 -7.0130E-01
 -4.1633E-16 -9.0487E-01 -9.0527E-01 -7.3550E-01 -7.3572E-01
  5.0000E-02 -9.6760E-01 -9.6806E-01 -7.6893E-01 -7.6917E-01
  1.0000E-01 -1.0325E+00 -1.0330E+00 -8.0137E-01 -8.0162E-01
  1.5000E-01 -1.0996E+00 -1.1002E+00 -8.3280E-01 -8.3307E-01
  2.0000E-01 -1.1691E+00 -1.1698E+00 -8.6321E-01 -8.6350E-01
  2.5000E-01 -1.2412E+00 -1.2420E+00 -8.9262E-01 -8.9292E-01
  3.0000E-01 -1.3161E+00 -1.3169E+00 -9.2103E-01 -9.2134E-01
  3.5000E-01 -1.3938E+00 -1.3947E+00 -9.4845E-01 -9.4877E-01
  4.0000E-01 -1.4746E+00 -1.4757E+00 -9.7490E-01 -9.7523E-01
  4.5000E-01 -1.5588E+00 -1.5600E+00 -1.0004E+00 -1.0007E+00
  5.0000E-01 -1.6465E+00 -1.6478E+00 -1.0250E+00 -1.0253E+00
  5.5000E-01 -1.7381E+00 -1.7395E+00 -1.0487E+00 -1.0490E+00
  6.0000E-01 -1.8338E+00 -1.8353E+00 -1.0715E+00 -1.0719E+00
  6.5000E-01 -1.9338E+00 -1.9355E+00 -1.0936E+00 -1.0939E+00
  7.0000E-01 -2.0387E+00 -2.0405E+00 -1.1148E+00 -1.1151E+00
  7.5000E-01 -2.1487E+00 -2.1507E+00 -1.1352E+00 -1.1356E+00
  8.0000E-01 -2.2644E+00 -2.2665E+00 -1.1549E+00 -1.1553E+00
  8.5000E-01 -2.3861E+00 -2.3884E+00 -1.1739E+00 -1.1743E+00
  9.0000E-01 -2.5144E+00 -2.5169E+00 -1.1923E+00 -1.1926E+00
  9.5000E-01 -2.6499E+00 -2.6526E+00 -1.2100E+00 -1.2103E+00
  1.0000E+00 -2.7934E+00 -2.7963E+00 -1.2270E+00 -1.2274E+00
  1.0500E+00 -2.9455E+00 -2.9487E+00 -1.2435E+00 -1.2438E+00
  1.1000E+00 -3.1072E+00 -3.1106E+00 -1.2594E+00 -1.2598E+00
  1.1500E+00 -3.2795E+00 -3.2831E+00 -1.2748E+00 -1.2751E+00
  1.2000E+00 -3.4634E+00 -3.4673E+00 -1.2897E+00 -1.2900E+00
  1.2500E+00 -3.6604E+00 -3.6646E+00 -1.3041E+00 -1.3044E+00
  1.3000E+00 -3.8719E+00 -3.8764E+00 -1.3180E+00 -1.3183E+00
  1.3500E+00 -4.0996E+00 -4.1045E+00 -1.3315E+00 -1.3318E+00
  1.4000E+00 -4.3458E+00 -4.3510E+00 -1.3446E+00 -1.3449E+00
  1.4500E+00 -4.6127E+00 -4.6183E+00 -1.3573E+00 -1.3576E+00
  1.5000E+00 -4.9033E+00 -4.9094E+00 -1.3696E+00 -1.3699E+00
